text,label
thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy,0
want new nokia 3510i colour phone delivered tomorrow 200 free minute mobile 100 free text free camcorder reply call 8000930705,1
smsservices yourinclusive text credit pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae,1
ugh long day im exhausted want cuddle take nap,0
4mths half price orange line rental latest camera phone 4 free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt tc,1
would ip address test considering computer isnt minecraft server,0
im wif buying tix lar,0
u win å£100 music gift voucher every week starting txt word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription,1
want grasp pretty booty,0
boy wa late 2 home father power frndship,0
well join ltgt bus,0
account ha refilled successfully inr ltdecimalgt keralacircle prepaid account balance r ltdecimalgt transaction id kr ltgt,0
da run activate full version da,0
different style,0
oh getting even u u,0
whenre guy getting back g said thinking staying mcr,0
housemaid murderer coz man wa murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand,0
ow u deyi paid 60400thousadi told u would call,0
thats one issue california okay snow manageable,0
dont plan staying night prolly wont back til late,0
cbe really good nowadayslot shop showroomscity shaping good,0
b late love mum,0
thanx 4 puttin da fone,0
hoping enjoyed game yesterday sorry ive touch pls know fondly bein thot great week abiola,0
going sao mu today done 12,0
haf u eaten wat time u wan 2 come,0
sfrom training manual show tech processits password reset troubleshooting,0
cthen thk shd b enuff still got conclusion n content pg n reference ill b da content pg n cover pg,0
hello peach cake tasts lush,0
come around ltdecimalgt pm vikkyim otside nw il come tht time,0
hello good week fancy drink something later,0
22 day kick euro2004 u kept date latest news result daily removed send get txt stop 83222,1
armand say get epsilon,0
prepare pounded every night,0
ranjith cal drpd deeraj deepak 5min hold,0
symptom u love 1u like listening song 2u get stopped u see name beloved 3u wont get angry,0
ard 530 like dat lor juz meet mrt station ì dun haf come,0
dude go sup,0
camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 day,1
please dont say like hi hi hi,0
guaranteed 32000 award maybe even å£1000 cash claim ur award call free 0800 18 legitimat efreefone number wat u think,1
u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dream,0
ok finish 6,0
lol wtf random btw lunch break,0
double min 1000 txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 call2optouthf8,1
500 free text msg text ok 80488 well credit account,1
network operator service free c visit 80488biz,1
im meeting call later,0
lunchyou onlinewhy,0
think disturbing da,0
thanks loving rock,0
one teach ship car,0
still grand prix,0
thankyou much call appreciate care,0
ive barred b q store lifethis twat orange dungerees came asked wanted decking got first punch,0
wan na watch movie,0
try making another butt,0
god blessget good sleep deari pray,0
ok omw castor,0
sorry wa grocer,0
yo sorry wa shower sup,0
maybe woke fucking 3 wouldnt problem,0
hi frnd best way avoid missunderstding wit beloved one,0
white fudge oreo store,0
r ì comin back dinner,0
good day mine wa really busy much tomorrow night,0
hi engagement ha fixd ltgt th next month know really shocking bthmm njan vilikkamt w al sudn,0
oh oh den muz change plan liao go back yan jiu,0
u look 4 da lib got stuff havent finish yet,0
sorry datoday wont come playi driving clas,0
thanks message really appreciate sacrifice im sure process direct pay find way back test tomorrow im class wonderful day,0
yet chikkuk wat abt tht guy stopped irritating msging u,0
cant speak bcaz mobile problem listen cannt listen voice call later,0
pls pls drink plenty plenty water,0
nope forgot show next week,0
valentine day special win å£1000 quiz take partner trip lifetime send go 83600 150pmsg rcvd custcare08718720201,1
thinked first time saw class,0
li hai bored da lecturer repeating last week stuff waste time,0
place man,0
heard u4 call night knickers make beg like u last time 01223585236 xx luv nikiyu4net,1
never try alone take weight tear come ur heart fall ur eye always remember stupid friend share bslvyl,0
hi please get ltgt dollar loan ill pay back mid february pls,0
u find sitter kaitlyn wa sick slept day yesterday,0
100 dating service call 09064012103 box334sk38ch,1
omg want scream weighed lost weight woohoo,0
p u ur grown right,0
sorry ill call later,0
u find time bus coz need sort stuff,0
tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria less expensive much less expensive unless getting citizen rate new zealand,0
need say anything know outsider,0
r meeting,0
didnt see shadow get early spring yay,0
wondering others took,0
send ur birthdate month year tel u ur life partner name method calculation reply must,0
yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae lyf nt yet ovr chikkuali vargu lyfu meow meowd,0
xy going 4 e lunch,0
tried call reply sm video mobile 750 min unlimited text free camcorder reply call 08000930705,1
indian r poor india poor country say one swiss bank director say ltgt lac crore indian money deposited swiss bank used taxless budget ltgt yr give ltgt crore job indian village delhi 4 lane road forever free power suply ltgt social project every citizen get monthly ltgt ltgt yr need world bank amp imf loan think money blocked rich politician full right corrupt politician itna forward karo ki pura india padhegm,0
forwarded 21870000hi mailbox messaging sm alert 4 message 21 match please call back 09056242159 retrieve message match,1
therell minor shindig place later tonight interested,0
yep pretty sculpture,0
hi darlin im missin u hope good time u back time u give call home jess xx,0
ok give 5 minute think see btw youre alibi cutting hair whole time,0
left vague said would inform person accounting delayed rent discus housing agency renting another place checking online place around usc ltgt,0
ok lor,0
im going lunch,0
know hook mean right,0
havent add ì yet right,0
standing,0
looking forward sex cuddling two sleep,0
kkhow training process,0
wats ur opinion abt abt character,0
sad puppy noise,0
reach 9 telling dont know,0
like people much shy pa,0
yeah imma come cause jay want drug,0
know thinkin malaria relax child cant handle malaria would worse gastroenteritis take enough replace loss temp reduce give malaria med vomit self limiting illness ha mean day completely stop,0
movie theatre go watch unlimited movie pay,0
yes reg ciao,0
happen tell truth,0
yes many sweet,0
true deari sat pray evening felt soso smsd time,0
wa well slightly disastrous class pm fav darling hope day ok coffee wld good cant stay late tomorrow time place always,0
swhrt u deyhope ur ok tot u 2daylove n misstake care,0
urgent urgent 800 free flight europe give away call b4 10th sept take friend 4 free call claim 09050000555 ba128nnfwfly150ppm,1
cant pick phone right pls send message,0
ok askd u knw tht,0
home lei,0
fine thanks,0
idea guess well work hour supposed leave since usual nobody ha interest figuring shit last second,0
today accept dayu accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy,0
yetunde im class run water make ok pls,0
valued vodafone customer computer ha picked win å£150 prize collect easy call 09061743386,1
gudnitetcpractice going,0
week savamob member offer accessible call 08709501522 detail savamob pobox 139 la3 2wu å£150week savamob offer mobile,1
yar lor actually quite fast co da ge slow wat haha,0
seen back holby,0
im wondering right,0
av new number wil u use oneta,0
ok another number,0
u havenåõt lost ill always b 4ui didnåõt intend 2 hurt u never knew u felt iwasmarinethatåõs itried2tell urmomi careabout u,0
webpage available,0
enjoy ur life good night,0
ltgt ish minute wa 5 minute ago wtf,0
knock knock txt whose 80082 enter r weekly draw 4 å£250 gift voucher 4 store yr choice tc wwwtklscom age16 stoptxtstopå£150week,1
hey dont forget mine possession property mmm childish smile,0
wont believe true incredible txts reply g learn truly amazing thing blow mind o2fwd 18ptxt,1
height recycling read twice people spend time earning money money spent spending time good morning keep smiling,0
ya even cooky jelly,0
u go phone gon na die stay,0
omg u know ate,0
kthen come wenever u lik come also tel vikky come getting free time,0
ard 515 like dat,0
pride im almost ltgt year old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,0
good morning princess great day,0
come sec somebody want see,0
nothin come mind ìï help buy hanger lor ur laptop heavy,0
dont hesitate know second time ha weakness like keep notebook eat day anything changed day sure nothing,0
kkany special today,0
pls dont restrict eating anythin like next two day,0
nah dub je still buff,0
haha money leh later got go tuition haha looking empty slot driving lesson,0
thanks love torch bold,0
hey gal anyone u going e driving centre tmr,0
wen get spiritual deep thats great,0
directly behind abt 4 row behind ì,0
possible teach,0
time come tomorrow,0
hard live 121 chat 60pmin choose girl connect live call 09094646899 cheap chat uk biggest live service vu bcm1896wc1n3xx,1
see finish load loan pay,0
know god created gap finger one made come amp fill gap holding hand love,0
opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply,0
raviyog peripheral bhayandar east,0
yes baby study position kama sutra,0
ok lor im town lei,0
urgent mobile number ha awarded å£2000 prize guaranteed call 09058094455 land line claim 3030 valid 12hrs,1
back brum thanks putting u keeping u happy see soon,0
wat time liao still got,0
hi love go day fuck morning woke dropped cell way stair seems alright phews miss,0
ic lotta childporn car,0
free2day sexy st george day pic jordantxt pic 89080 dont miss every wk saucy celeb4 pic c pocketbabecouk 0870241182716 å£3wk,1
designation software developer may get chennai,0
got message ignoring yes wa shopping,0
nicenicehow working,0
yup im still coffee wif frens fren drove shell give lift,0
tell friend plan valentine day lturlgt,0
u reach orchard already u wan 2 go buy ticket first,0
